Site_ID,Date,Discharge_Rmk,Discharge_CFS,Dissolved_CO2_Rmk,Dissolved_CO2_ppmv,Water_temperature_Rmk,Water_temperature_deg_C,Atmospheric_pressure_kPa,Dissolved_oxygen_mg_L,fDOM_ppb_QSE,Nitrate_uM,Specific_cond_uS_cm,Turbidity_FNU,fDOM_corrected_ppb_QSE
"""401733105392404""",9/7/14,,6.55,,410,,10.1,70.5,,17.77,,13.56,0.12,15.47
"""401733105392404""",9/8/14,,7.35,,419,,8.9,70.3,,18.49,,13.63,0.07,15.93
"""401733105392404""",9/9/14,,15.94,,401,,8.7,69.9,,19.18,,13.48,0.14,16.5
"""401733105392404""",9/10/14,,13.77,,361,,7.9,70.1,,27.86,,13.82,0.26,23.81
"""401733105392404""",9/11/14,,11.33,,398,,7,70.2,,31.94,,14.58,0.25,27.09
"""401733105392404""",9/12/14,,9.01,,395,,6.7,70.4,,30.16,,14.89,0.19,25.51
"""401733105392404""",9/13/14,,8.07,,396,,6.2,70.3,,28.24,,15.25,0.16,23.78
"""401733105392404""",9/14/14,,7.26,,388,,7,70.4,,26.69,,15.43,0.15,22.63
"""401733105392404""",9/15/14,,6.7,,399,,7.5,70.7,,25.56,,15.58,0.07,21.76
"""401733105392404""",9/16/14,,6.33,,421,,8.4,70.6,,24.1,,15.66,0.07,20.67
"""401733105392404""",9/17/14,,6.01,,440,,9.1,70.5,,23.09,,15.77,0.07,19.92
"""401733105392404""",9/18/14,,5.68,,461,,9.7,70.3,,21.79,,15.78,0.07,18.9
"""401733105392404""",9/19/14,,5.56,,491,,10.3,70.3,,21.1,,15.8,0.1,18.4
"""401733105392404""",9/20/14,,5.55,,510,,10.9,70.7,,20.27,,15.78,0.07,17.77
"""401733105392404""",9/21/14,,6.02,,501,,11,70.8,,20.11,,15.78,0.09,17.64
"""401733105392404""",9/22/14,,7.56,,489,,9.6,70.5,,21.55,,15.48,0.13,18.68
"""401733105392404""",9/23/14,,8.39,,489,,8,70.4,,24.18,,15.35,0.16,20.68
"""401733105392404""",9/24/14,,8.06,,404,,8.3,70.8,,24.7,,15.77,0.16,21.18
"""401733105392404""",9/25/14,,7.37,,422,,9.6,70.7,,23.25,,15.97,0.16,20.16
"""401733105392404""",9/26/14,,6.83,,486,,10.2,70.5,,22.65,,16.24,0.07,19.73
"""401733105392404""",9/27/14,,6.57,,510,,10.5,70.2,,22.24,,16.48,0.07,19.43
"""401733105392404""",9/28/14,,7.44,,546,,9.4,70.1,,22.69,,16.55,0.09,19.64
"""401733105392404""",9/29/14,,9.1,,555,,7.7,69.8,,24.9,,16.46,0.16,21.24
"""401733105392404""",9/30/14,,8.98,,533,,4,69.4,,30.84,,16.42,0.29,25.51
"""401733105392404""",10/1/14,,8.18,,363,,2.7,69.5,,32.34,,16.73,0.17,26.45
"""401733105392404""",10/2/14,,6.8,,352,,1.6,69.9,,33.08,,17.01,0.18,26.82
"""401733105392404""",10/3/14,,5.91,,353,,1.3,70.3,,33.58,,17.27,0.16,27.16
"""401733105392404""",10/4/14,,5.64,,349,,1.3,70.2,,33.11,,17.5,0.17,26.78
"""401733105392404""",10/5/14,,5.21,,353,,2.2,70,,32.03,,17.58,0.1,26.09
"""401733105392404""",10/6/14,,4.82,,369,,3.1,69.9,,31.35,,17.6,0.15,25.73
"""401733105392404""",10/7/14,,4.69,,358,,3.7,70.2,,30.64,,17.69,0.09,25.27
"""401733105392404""",10/8/14,,4.68,,403,,4.8,70.2,,29.45,,17.69,0.07,24.51
"""401733105392404""",10/9/14,,4.99,,430,,4.7,70.1,,30.12,,17.66,0.07,25.04
"""401733105392404""",10/10/14,,5.21,,488,,4.2,70.2,,30.34,,17.66,0.07,25.12
"""401733105392404""",10/11/14,,4.93,,477,,4.5,70,,32.29,,17.63,0.07,26.8
"""401733105392404""",10/12/14,,4.44,,471,,3.3,69.4,,33.78,,17.69,0.07,27.77
"""401733105392404""",10/13/14,,3.87,,413,,2,70,,34.37,,17.85,0.07,27.95
"""401733105392404""",10/14/14,,3.7,,401,,1.5,70.3,,33.78,,18.08,0.07,27.36
"""401733105392404""",10/15/14,,3.32,,398,,2.2,70.1,,33.12,,18.22,0.09,26.98
"""401733105392404""",10/16/14,,3.31,,389,,2.4,70,,32.38,,17.74,0.15,26.43
"""401733105392404""",10/17/14,,3.21,,394,,3,70.2,,31.22,,17.84,0.08,25.59
"""401733105392404""",10/18/14,,3.02,,427,,3.3,70.2,,30.05,,17.99,0.15,24.7
"""401733105392404""",10/19/14,,2.83,,450,,3.9,70.3,,31.15,,18.13,0.21,25.74
"""401733105392404""",10/20/14,,2.72,,480,,4,70.3,,30.41,,18.28,0.27,25.15
"""401733105392404""",10/21/14,,2.54,,514,,4.1,70,,28.78,,18.42,0.07,23.81
"""401733105392404""",10/22/14,,2.17,,487,,3.3,70,,28.41,,18.57,0.07,23.35
"""401733105392404""",10/23/14,,2.05,,429,,2.7,70.2,,27.92,,18.71,0.07,22.83
"""401733105392404""",10/24/14,,1.99,,384,,2.7,70.5,,27.39,,18.86,0.07,22.4
"""401733105392404""",10/25/14,,1.85,,387,,2.7,70.5,,28.74,,19.01,0.09,23.51
"""401733105392404""",10/26/14,,1.85,,421,,2.8,69.6,,26.82,,19.15,0.07,21.95
"""401733105392404""",10/27/14,,1.71,,406,,0.6,69.4,,26.63,,19.3,0.07,21.41
"""401733105392404""",10/28/14,,1.71,,379,,0,69.9,,27.31,,19.44,0.07,21.85
"""401733105392404""",10/29/14,,1.66,,414,,0,70.2,,27.16,,19.59,0.07,21.74
"""401733105392404""",10/30/14,,1.61,,437,,0.3,70.5,,26.62,,19.73,0.07,21.35
"""401733105392404""",10/31/14,,1.57,,442,,1.1,70.2,,25.51,,19.88,0.07,20.59
"""401733105392404""",11/1/14,,1.52,,426,,1.6,69.7,,25.27,,20.02,0.07,20.49
"""401733105392404""",11/2/14,,1.47,,474,,1.1,69.4,,25.79,,20.17,0.07,20.82
"""401733105392404""",11/3/14,,1.43,,482,,0.2,69.5,,26.18,,20.31,0.07,20.98
"""401733105392404""",11/4/14,,1.38,,468,,0,70.1,,26.46,,20.46,0.07,21.17
"""401733105392404""",11/5/14,,1.34,,505,,-0.1,70.4,,26.49,,20.61,0.07,21.18
"""401733105392404""",11/6/14,,1.29,,528,,0.5,70.6,,26.37,,20.75,0.07,21.19
"""401733105392404""",11/7/14,,1.24,,584,,0.3,70.1,,26.25,,20.9,0.1,21.06
"""401733105392404""",11/8/14,,1.16,,539,,0,70.3,,26.02,,21.04,0.15,20.82
"""401733105392404""",11/9/14,,1.19,,524,,0.3,69.5,,25.62,,21.19,0.12,20.55
"""401733105392404""",11/10/14,,1.16,,536,,0,68.6,,25.94,,21.33,0.07,20.76
"""401733105392404""",11/11/14,,1.12,,603,,0,69,,26.25,,21.48,0.07,21
"""401733105392404""",11/12/14,,1.09,,574,,0,69.2,,26.82,,21.62,0.07,21.46
"""401733105392404""",11/13/14,,1.06,,624,,0,69.2,,27,,21.77,0.07,21.6
"""401733105392404""",11/14/14,,1.05,,681,,0,69,,26.65,,21.91,0.07,21.33
"""401733105392404""",11/15/14,,0.98,,708,,0,68.8,,26.77,,22.06,0.07,21.42
"""401733105392404""",11/16/14,,0.89,,782,,0,69.2,,27.55,,22.21,0.07,22.05
"""401733105392404""",11/17/14,,0.78,,844,,0,69.4,,27.32,,22.35,0.07,21.86
"""401733105392404""",11/18/14,,0.77,,1081,,0,69.5,,27.14,,22.5,0.07,21.72
"""401733105392404""",11/19/14,,0.7,,1153,,0,69.6,,27.41,,22.64,0.07,21.93
"""401733105392404""",11/20/14,,0.65,,1177,,0,69.5,,27.28,,22.79,0.07,21.83
"""401733105392404""",11/21/14,,0.57,,1192,,0,69.5,,27.34,,22.93,0.07,21.87
"""401733105392404""",11/22/14,,0.55,,1260,,0,69,,27.73,,23.08,0.07,22.19
"""401733105392404""",11/23/14,,0.53,,1159,,-0.1,68.7,,27.92,,23.22,0.07,22.32
"""401733105392404""",11/24/14,,0.51,,1292,,-0.1,69.2,,28.55,,23.37,0.07,22.83
"""401733105392404""",11/25/14,,0.5,,1366,,-0.1,69.3,,28.56,,23.51,0.07,22.83
"""401733105392404""",11/26/14,,0.48,,1444,,-0.1,69.8,,28.85,,23.66,0.07,23.07
"""401733105392404""",11/27/14,,0.46,,1528,,-0.1,70.2,,29.26,,23.81,0.07,23.4
"""401733105392404""",11/28/14,,0.44,,1629,,-0.1,69.7,,28.76,,23.95,0.07,22.99
"""401733105392404""",11/29/14,,0.42,,1659,,-0.1,69.1,,28.14,,24.1,0.07,22.5
"""401733105392404""",11/30/14,,0.4,,1842,,-0.1,69.2,,27.91,,24.24,0.07,22.32
"""401733105392404""",12/1/14,,0.4,,1815,,-0.1,69.4,,,,,,
"""401733105392404""",12/2/14,,0.4,,1667,,-0.1,69.5,,,,,,
"""401733105392404""",12/3/14,,0.4,,,,-0.1,69.6,,,,24.67,,
"""401733105392404""",12/4/14,,0.4,,,,-0.1,69.5,,,,24.71,,
"""401733105392404""",12/5/14,,0.4,,,,-0.1,70.1,,,,24.72,,
"""401733105392404""",12/6/14,,0.39,,,,-0.1,70.3,,,,24.73,,
"""401733105392404""",12/7/14,,0.39,,,,-0.1,70.3,,,,24.74,,
"""401733105392404""",12/8/14,,0.39,,,,0,70.4,,,,24.74,,
"""401733105392404""",12/9/14,,0.39,,,,0,70.2,,,,24.75,,
"""401733105392404""",12/10/14,,0.39,,,,0,70,,,,24.76,,
"""401733105392404""",12/11/14,,0.39,,,,0,69.9,,,,24.77,,
"""401733105392404""",12/12/14,,0.39,,,,0,69.8,,,,24.78,,
"""401733105392404""",12/13/14,,0.39,,,,0,69.3,,,,24.79,,
"""401733105392404""",12/14/14,,0.39,,,,0,68.8,,,,24.8,,
"""401733105392404""",12/15/14,,0.39,,,,0,69.4,,,,24.81,,
"""401733105392404""",12/16/14,,0.39,,,,0,69.6,,,,24.82,,
"""401733105392404""",12/17/14,,0.39,,,,0,69.2,,,,24.83,,
"""401733105392404""",12/18/14,,0.39,,,,0,69.4,,,,24.84,,
"""401733105392404""",12/19/14,,0.39,,,,0,69.5,,,,24.84,,
"""401733105392404""",12/20/14,,0.39,,,,0,69.4,,,,24.85,,
"""401733105392404""",12/21/14,,0.38,,,,0,68.7,,,,24.86,,
"""401733105392404""",12/22/14,,0.38,,,,0.1,68.6,,,,24.87,,
"""401733105392404""",12/23/14,,0.38,,,,0.1,69.2,,,,24.88,,
"""401733105392404""",12/24/14,,0.38,,,,0.1,69,,,,24.89,,
"""401733105392404""",12/25/14,,0.38,,,,0.1,68.2,,,,24.9,,
"""401733105392404""",12/26/14,,0.38,,,,0.1,68.5,,,,24.91,,
"""401733105392404""",12/27/14,,0.38,,,,0.1,69.1,,,,24.92,,
"""401733105392404""",12/28/14,,0.38,,,,0.1,68.9,,,,24.93,,
"""401733105392404""",12/29/14,,0.38,,,,0.1,68.9,,,,24.94,,
"""401733105392404""",12/30/14,,0.38,,,,0.1,69.2,,,,24.94,,
"""401733105392404""",12/31/14,,0.38,,,,0.1,69.3,,,,24.95,,
"""401733105392404""",1/1/15,,0.38,,,,0.1,69.1,,,,24.96,,
"""401733105392404""",1/2/15,,0.38,,,,0.1,69.1,,,,24.97,,
"""401733105392404""",1/3/15,,0.38,,,,0.1,68.9,,,,24.98,,
"""401733105392404""",1/4/15,,0.38,,,,0.1,69.6,,,,24.99,,
"""401733105392404""",1/5/15,,0.37,,,,0.2,70,,,,25,,
"""401733105392404""",1/6/15,,0.37,,,,0.2,70.5,,,,25.01,,
"""401733105392404""",1/7/15,,0.37,,,,0.2,70.6,,,,25.02,,
"""401733105392404""",1/8/15,,0.37,,,,0.2,69.9,,,,25.03,,
"""401733105392404""",1/9/15,,0.37,,,,0.2,69.7,,,,25.04,,
"""401733105392404""",1/10/15,,0.37,,,,0.2,69.5,,,,25.04,,
"""401733105392404""",1/11/15,,0.37,,,,0.2,69.4,,,,25.05,,
"""401733105392404""",1/12/15,,0.37,,,,0.2,69.8,,,,25.06,,
"""401733105392404""",1/13/15,,0.37,,,,0.2,69.7,,,,25.07,,
"""401733105392404""",1/14/15,,0.37,,,,0.2,69.7,,,,25.08,,
"""401733105392404""",1/15/15,,0.37,,,,0.2,70.2,,,,25.09,,
"""401733105392404""",1/16/15,,0.37,,,,0.2,69.7,,,,25.1,,
"""401733105392404""",1/17/15,,0.37,,,,0.2,69.8,,,,25.11,,
"""401733105392404""",1/18/15,,0.37,,,,0.3,69.8,,,,25.12,,
"""401733105392404""",1/19/15,,0.37,,,,0.3,69.8,,,,25.13,,
"""401733105392404""",1/20/15,,0.36,,,,0.2,69.5,,,,25.14,,
"""401733105392404""",1/21/15,,0.36,,,,0.2,69.5,,,,25.14,,
"""401733105392404""",1/22/15,,0.36,,,,0.2,69.8,,,,25.15,,
"""401733105392404""",1/23/15,,0.36,,,,0.2,69.9,,,,25.16,,
"""401733105392404""",1/24/15,,0.36,,,,0.1,69.8,,,,25.17,,
"""401733105392404""",1/25/15,,0.36,,,,0.1,70,,,,25.18,,
"""401733105392404""",1/26/15,,0.36,,,,0.2,70.5,,,,25.19,,
"""401733105392404""",1/27/15,,0.36,D,1484,,0.2,70.2,,,,,,
"""401733105392404""",1/28/15,,0.36,,,,0.2,69.8,,,,,,
"""401733105392404""",1/29/15,,0.36,,,,0.2,70.4,,,,,,
"""401733105392404""",1/30/15,,0.36,,,,0.3,69.9,,,,,,
"""401733105392404""",1/31/15,,0.36,,,,0.3,69.1,,,,,,
"""401733105392404""",2/1/15,,0.36,,,,0.2,69.2,,,,,,
"""401733105392404""",2/2/15,,0.36,,,,0.1,69.4,,,,,,
"""401733105392404""",2/3/15,,0.36,,,,0.1,69.4,,,,,,
"""401733105392404""",2/4/15,,0.35,,,,0.1,69.5,,,,,,
"""401733105392404""",2/5/15,,0.35,,,,0.1,69.8,,,,,,
"""401733105392404""",2/6/15,,0.35,,,,0.1,69.8,,,,,,
"""401733105392404""",2/7/15,,0.35,,,,0.1,69.7,,,,,,
"""401733105392404""",2/8/15,,0.35,,,,0.2,70,,,,,,
"""401733105392404""",2/9/15,,0.36,,,,0.3,69.9,,,,,,
"""401733105392404""",2/10/15,,0.35,,,,0.4,69.7,,,,,,
"""401733105392404""",2/11/15,,0.35,,,,0.3,70.2,,,,,,
"""401733105392404""",2/12/15,,0.33,,,,0.3,70.2,,,,,,
"""401733105392404""",2/13/15,,0.33,,,,0.3,70.3,,,,,,
"""401733105392404""",2/14/15,,0.33,,,,0.4,70.1,,,,,,
"""401733105392404""",2/15/15,,0.33,,,,0.4,69.5,,,,,,
"""401733105392404""",2/16/15,,0.33,,,,0.3,69.3,,,,,,
"""401733105392404""",2/17/15,,0.32,,,,0.2,69.2,,,,,,
"""401733105392404""",2/18/15,,0.32,,,,0.1,69.5,,,,,,
"""401733105392404""",2/19/15,,0.31,,,,0.3,69.6,,,,,,
"""401733105392404""",2/20/15,,0.31,,,,0.4,69.1,,,,,,
"""401733105392404""",2/21/15,,0.31,,,,0.4,69,,,,,,
"""401733105392404""",2/22/15,,0.3,,,,0.3,69.3,,,,,,
"""401733105392404""",2/23/15,,0.29,,,,0.2,69.4,,,,,,
"""401733105392404""",2/24/15,,0.28,,,,0.2,69.4,,,,,,
"""401733105392404""",2/25/15,,0.27,,,,0.1,69.1,,,,,,
"""401733105392404""",2/26/15,,0.27,,,,0.1,69,,,,,,
"""401733105392404""",2/27/15,,0.25,,,,0.1,68.6,,,,,,
"""401733105392404""",2/28/15,,0.24,,,,0.1,68.7,,,,,,
"""401733105392404""",3/1/15,,0.23,,,,0.1,69.3,,,,,,
"""401733105392404""",3/2/15,,0.22,,,,0.1,68.9,,,,,,
"""401733105392404""",3/3/15,,0.21,,,,0,68.4,,,,,,
"""401733105392404""",3/4/15,,0.2,,,,-0.1,68.9,,,,,,
"""401733105392404""",3/5/15,,0.19,,,,-0.1,69.7,,,,,,
"""401733105392404""",3/6/15,,0.18,D,2095,,-0.1,70.1,,,,,,
"""401733105392404""",3/7/15,,0.17,,,,0,70.1,,,,,,
"""401733105392404""",3/8/15,,0.17,,,,0,69.8,,,,,,
"""401733105392404""",3/9/15,,0.16,,,,-0.1,69.6,,,,,,
"""401733105392404""",3/10/15,,0.16,,,,0,69.9,,,,,,
"""401733105392404""",3/11/15,,0.16,,,,0.1,70.2,,,,,,
"""401733105392404""",3/12/15,,0.16,,,,0.2,70.2,,,,,,
"""401733105392404""",3/13/15,,0.17,,,,0.1,70.6,,,,,,
"""401733105392404""",3/14/15,,0.18,,,,0.1,70.5,,,,,,
"""401733105392404""",3/15/15,,0.21,,,,0.3,70.4,,,,,,
"""401733105392404""",3/16/15,,0.27,,,,0.5,70.3,,,,,,
"""401733105392404""",3/17/15,,0.33,,,,0.8,70.1,,,,,,
"""401733105392404""",3/18/15,,0.36,,,,1.2,69.7,,,,,,
"""401733105392404""",3/19/15,,0.35,,,,1.4,69.8,,,,,,
"""401733105392404""",3/20/15,,0.32,,,,1.1,70.1,,,,,,
"""401733105392404""",3/21/15,,0.34,,,,1,70,,,,,,
"""401733105392404""",3/22/15,,0.36,,,,1.2,69.9,,,,,,
"""401733105392404""",3/23/15,,0.4,,,,1.4,69.6,,,,,,
"""401733105392404""",3/24/15,,0.4,,,,0.9,69.3,,,,,,
"""401733105392404""",3/25/15,,0.37,,,,0.8,69.7,,,,,,
"""401733105392404""",3/26/15,,0.36,,,,0,70,,,,,,
"""401733105392404""",3/27/15,,0.36,,,,1,70.2,,,,,,
"""401733105392404""",3/28/15,,0.38,,,,1.6,70,,,,,,
"""401733105392404""",3/29/15,,0.42,,,,1.7,70.2,,,,,,
"""401733105392404""",3/30/15,,0.5,,,,1.9,70.2,,,,,,
"""401733105392404""",3/31/15,,0.62,,,,2,69.9,,,,,,
"""401733105392404""",4/1/15,,0.79,,,,1.8,69.2,,,,,,
"""401733105392404""",4/2/15,,0.7,,,,1.1,69.2,,,,,,
"""401733105392404""",4/3/15,,0.61,,,,0.2,69.8,,,,,,
"""401733105392404""",4/4/15,,0.52,,,,0.3,69.7,,,,,,
"""401733105392404""",4/5/15,,0.51,,,,1.7,69.2,,,,,,
"""401733105392404""",4/6/15,,0.52,D,1341,,1.8,69.2,,,,,,
"""401733105392404""",4/7/15,,0.55,,,,2.4,69.3,,,,16.55,,
"""401733105392404""",4/8/15,,0.58,,,,3.1,68.9,,78.01,,16.24,2.23,64.42
"""401733105392404""",4/9/15,,0.73,,,,2.7,69.5,,77.65,,15.93,1.19,63.72
"""401733105392404""",4/10/15,,1.15,,,,3.1,69.8,,74.03,,15.99,0.13,60.75
"""401733105392404""",4/11/15,,1.37,,,,3.3,69.5,,74.19,,16.09,0.1,60.98
"""401733105392404""",4/12/15,,1.27,,,,2.8,69.4,,74.04,,16.81,0.07,60.6
"""401733105392404""",4/13/15,,1.29,,,,3.1,70.1,,70.11,,17.11,0.07,57.53
"""401733105392404""",4/14/15,,1.5,,1620,,3.7,69.7,,67.92,,17.16,0.07,56.01
"""401733105392404""",4/15/15,,1.57,,1363,,2.9,69,,68.17,,17.08,0.08,55.84
"""401733105392404""",4/16/15,,1.83,,1301,,2.4,69.6,,70.36,,16.86,0.06,57.4
"""401733105392404""",4/17/15,,1.66,,1261,,2,69.5,,72.19,,16.88,0.08,58.7
"""401733105392404""",4/18/15,,1.37,,1317,,1.8,69.3,,78.02,,17.17,0.01,63.33
"""401733105392404""",4/19/15,,1.1,,1425,,1.5,69.6,,83.3,,17.53,0,67.45
"""401733105392404""",4/20/15,,0.92,,1580,,1.2,69.4,,81.35,,18.14,0,65.71
"""401733105392404""",4/21/15,,0.78,,1694,,1.5,69.5,,76.54,,18.57,0,61.98
"""401733105392404""",4/22/15,,0.71,,1776,,1.3,69.6,,76.06,,18.9,0,61.49
"""401733105392404""",4/23/15,,0.71,,1940,,1.6,69.4,,69.65,,19.48,0,56.45
"""401733105392404""",4/24/15,,0.7,,1879,,1.4,69,,70.31,,19.46,0,56.88
"""401733105392404""",4/25/15,,0.76,,1807,,1.6,69.1,,69.17,,19.45,0,56.05
"""401733105392404""",4/26/15,,0.74,,1690,,1.5,69.2,,71.35,,19.32,0,57.77
"""401733105392404""",4/27/15,,0.73,,1939,,1.5,70,,73.05,,19.17,0,59.15
"""401733105392404""",4/28/15,,0.97,,1893,,1.7,70.3,,79.93,,18.71,0,64.83
"""401733105392404""",4/29/15,,1.84,,2012,,1.9,70,,81.51,,18.24,0,66.22
"""401733105392404""",4/30/15,,3.63,,1993,,2.1,70,,77.17,,18.81,0,62.79
"""401733105392404""",5/1/15,,5.46,,2085,,2,70.1,,95.2,,17.47,0.07,77.41
"""401733105392404""",5/2/15,,5.3,,2017,,2,69.9,,115.29,,16.32,0.12,93.77
"""401733105392404""",5/3/15,,4.74,,1893,,2,69.9,,119.77,,16.33,0.11,97.4
"""401733105392404""",5/4/15,,4.81,,1890,,2.1,69.9,,119.98,,16.51,0.07,97.64
"""401733105392404""",5/5/15,,5.66,,1882,,1.8,69.5,,123.14,,16.25,0.06,99.97
"""401733105392404""",5/6/15,,7.61,,1880,,1.9,69.1,,117.95,,16.62,0.06,95.83
"""401733105392404""",5/7/15,,6.54,,1885,,1.7,69.5,,120.8,,16.47,0.11,98.01
"""401733105392404""",5/8/15,,5.74,,1521,,2.1,69.6,,120.15,,16.65,0.07,97.79
"""401733105392404""",5/9/15,,4.49,,1457,,1.9,69.2,,122.91,,16.81,0.05,99.86
"""401733105392404""",5/10/15,,3.49,,1522,,1.9,69.3,,120.96,,17.21,0.02,98.27
"""401733105392404""",5/11/15,,3.06,,1533,,2.7,69.8,,111.99,,17.5,0.04,91.58
"""401733105392404""",5/12/15,,3.15,,1471,,3.7,69.9,,102.86,,18.08,0.02,84.81
"""401733105392404""",5/13/15,,3.51,,1382,,3.8,69.7,,97.77,,18.63,0.08,80.69
"""401733105392404""",5/14/15,,4.28,,1422,,3.7,69.8,,95.1,,18.03,0.03,78.41
"""401733105392404""",5/15/15,,4.15,,1519,,3.5,69.2,,95.8,,17.35,0.04,78.86
"""401733105392404""",5/16/15,,4.02,,1540,,2.4,69,,94.84,,17.25,0,77.36
"""401733105392404""",5/17/15,,3.61,,1105,,2.4,69.6,,91.07,,16.86,0,74.28
"""401733105392404""",5/18/15,,3.46,,883,,2.8,70.3,,89.13,,16.84,0,72.94
"""401733105392404""",5/19/15,,3.19,,832,,2.4,69.8,,91.41,,17.14,0,74.56
"""401733105392404""",5/20/15,,3.18,,897,,2.8,70,,90.23,,17.3,0,73.84
"""401733105392404""",5/21/15,,3.75,,977,,3.7,70,,87.82,,17.05,0,72.4
"""401733105392404""",5/22/15,,4.03,,998,,3.6,69.7,,86.14,,17.27,0,70.96
"""401733105392404""",5/23/15,,4.31,,1123,,2.9,69.7,,86.29,,17.09,0,70.67
"""401733105392404""",5/24/15,,4.93,,1096,,3.6,69.4,,81.9,,17.34,0,67.47
"""401733105392404""",5/25/15,,5.53,,981,,4.4,69.5,,79.68,,17.28,0,66.07
"""401733105392404""",5/26/15,,7.6,,867,,4.4,69.9,,81.49,,17.3,0,67.57
"""401733105392404""",5/27/15,,10.73,,783,,4.4,70.1,,85.41,,17.08,0.06,70.83
"""401733105392404""",5/28/15,,9.88,,700,,4,70.1,,95.81,,16.88,0.1,79.21
"""401733105392404""",5/29/15,,9.53,,732,,4,70.3,,100.71,,16.85,0.08,83.25
"""401733105392404""",5/30/15,,19.96,,738,,5.1,70.5,,99.85,,16.92,0.08,83.3
"""401733105392404""",5/31/15,,31.66,,840,,5.2,70.4,,105.76,,16.47,0.35,88.37
"""401733105392404""",6/1/15,,34.37,,908,,3.5,70.4,,116.09,,16.01,0.63,95.73
"""401733105392404""",6/2/15,,34.25,,902,,3.6,70.1,,108.46,,15.87,0.69,89.53
"""401733105392404""",6/3/15,,39.1,,878,,3.9,70.1,8.81,101.7,,15.73,0.76,84.17
"""401733105392404""",6/4/15,,36.63,,858,,4.2,70.1,8.72,94.18,,15.47,0.68,78.12
"""401733105392404""",6/5/15,,33.95,,880,,3.4,70.3,8.77,89.35,,15.29,0.85,73.67
"""401733105392404""",6/6/15,,32.48,,822,,3.7,70.1,8.71,85.62,,15.16,1.03,70.81
"""401733105392404""",6/7/15,,32.46,,764,,4.3,70.3,8.65,82.45,,14.86,0.86,68.49
"""401733105392404""",6/8/15,,37.24,,684,,4.9,70.6,8.65,78.06,,14.55,0.63,65.12
"""401733105392404""",6/9/15,,40.74,,731,,5,70.5,8.63,77.89,,14,0.9,65.08
"""401733105392404""",6/10/15,,51.59,,796,,3.6,70,8.63,75.86,,13.72,0.99,62.68
"""401733105392404""",6/11/15,,53.73,,740,,3.6,69.9,8.56,70.67,,13.39,0.81,58.36
"""401733105392404""",6/12/15,,47.84,,697,,4.3,70,8.6,70.54,,12.77,0.64,58.55
"""401733105392404""",6/13/15,,35.71,,735,,4.8,70,8.46,67.74,,12.53,0.55,56.45
"""401733105392404""",6/14/15,,31.57,,728,,4.7,70.2,8.56,63.56,,12.5,0.45,52.9
"""401733105392404""",6/15/15,,39.58,,663,,5,70.5,8.59,61.08,,12.58,0.42,50.97
"""401733105392404""",6/16/15,,41.15,,662,,4.8,70.4,8.51,62.82,,12.58,0.45,52.34
"""401733105392404""",6/17/15,,38.19,,682,,5.3,70.5,8.43,58.62,,12.91,0.43,49.04
"""401733105392404""",6/18/15,,42.24,,644,,5.8,70.6,8.44,54.86,,13.03,0.43,46.08
"""401733105392404""",6/19/15,,38.67,,649,,6.9,70.4,8.22,52.99,,12.73,0.45,44.93
"""401733105392404""",6/20/15,,34.15,,683,,7.2,70.4,8.17,48.96,,12.44,0.44,41.61
"""401733105392404""",6/21/15,,34.71,,637,,7.3,70.4,8.15,46.19,,12.19,0.47,39.3
"""401733105392404""",6/22/15,,31.29,,598,,7.6,70.5,8.08,43.45,,11.95,0.44,37.06
"""401733105392404""",6/23/15,,26.44,,566,,8.2,70.7,8.08,40.61,,11.7,0.48,34.82
"""401733105392404""",6/24/15,,21.62,,569,,7.4,70.7,8.12,39.69,,11.54,0.45,33.8
"""401733105392404""",6/25/15,,24.93,,555,,7.9,70.7,8.11,37.26,,11.59,0.46,31.86
"""401733105392404""",6/26/15,,22.97,,523,,8,70.9,8.13,35.64,,11.39,0.43,30.5
"""401733105392404""",6/27/15,,20.43,,511,,8.4,70.9,8.14,33.46,,11.29,0.42,28.73
"""401733105392404""",6/28/15,,19.45,,525,,8.5,70.8,8.11,31.62,,11.2,0.38,27.17
"""401733105392404""",6/29/15,,22.28,,527,,8.9,70.8,8.11,30.12,,11.24,0.42,25.98
"""401733105392404""",6/30/15,,24.13,,527,,9.7,70.7,8.02,27.82,,11.09,0.44,24.16
"""401733105392404""",7/1/15,,22.26,,525,,9,70.7,8.04,28.02,,10.86,0.55,24.2
"""401733105392404""",7/2/15,,21.32,,504,,9.3,70.7,7.98,26.43,,10.81,0.65,22.88
"""401733105392404""",7/3/15,,20.82,,498,,9.7,70.6,8,24.75,,10.7,0.74,21.52
"""401733105392404""",7/4/15,,21.22,,493,,10.4,70.4,7.81,23.05,,10.61,0.47,20.14
"""401733105392404""",7/5/15,,23.94,,476,,10.5,70.4,7.7,22.07,,10.46,0.46,19.3
"""401733105392404""",7/6/15,,23.51,,458,,9.3,70.6,7.78,23.26,,10.14,0.56,20.13
"""401733105392404""",7/7/15,,37.75,,459,,8.1,70.4,7.88,29.14,,10.08,0.55,24.97
"""401733105392404""",7/8/15,,42.89,,537,,7.3,70.1,7.91,42.33,,10.24,0.69,36.04
"""401733105392404""",7/9/15,,24.46,,644,,7,70.2,8.05,49.1,,10.57,0.8,41.71
"""401733105392404""",7/10/15,,19.67,,615,,8.2,70.3,8,40.17,,10.79,0.65,34.46
