siteId,labno,dateOn,dateOff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,svol,ppt,subppt,valcode,invalcode,modifiedOn
CO98,TQ1320SW,9/27/16 17:22,10/4/16 19:20,201610,5.72,3.4, ,0.18, ,0.018, ,0.015, ,0.015, ,0.112, ,0.302, ,0.029, ,0.277,507.4,11.176,11.176,w ,            ,3/17/17
CO98,TQ1606SW,10/4/16 19:20,10/11/16 17:33,201610,5.63,4.6, ,0.176, ,0.018, ,0.02, ,0.022, ,0.196, ,0.682, ,0.041, ,0.32,916.2,25.908,25.908,w ,            ,
CO98,TQ1792SW,10/11/16 17:33,10/18/16 16:10,201610,5.74,3.9, ,0.161, ,0.018, ,0.015, ,0.028, ,0.196, ,0.512, ,0.045, ,0.326,1074.7,24.892,24.892,w ,            ,
CO98,TQ2125SW,10/18/16 16:10,10/25/16 18:30,201610,5.81,3.2, ,0.153, ,0.018, ,0.013, ,0.021, ,0.148, ,0.338, ,0.027, ,0.224,379.6,10.16,10.16,w ,            ,3/17/17
CO98,TQ2393SW,10/25/16 18:30,11/1/16 18:32,201610,5.19,4.1, ,0.03, ,0.005, ,0.013, ,0.006, ,0.117, ,0.249, ,0.022, ,0.313,588.3,11.176,11.176,w ,            ,3/17/17
CO98,TQ2654SW,11/1/16 18:32,11/8/16 19:33,201611,5.14,4.5, ,0.093, ,0.01, ,0.009, ,0.023, ,0.166, ,0.574, ,0.034, ,0.312,518.2,8.89,8.89,w ,            ,3/17/17
CO98,TQ2892SW,11/8/16 19:33,11/15/16 19:21,201611,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,0.508,0.508,  ,v           ,
CO98,TQ3062SW,11/15/16 19:21,11/22/16 19:51,201611,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,1375.9,37.338,37.338,  ,u           ,3/17/17
CO98,TQ3487SW,11/22/16 19:51,11/29/16 17:35,201611,5.27,3.8, ,0.068, ,0.011, ,0.02, ,0.007, ,0.1, ,0.275, ,0.013, ,0.22,81.1,20.828,20.828,wi,            ,3/17/17
CO98,TQ3737SW,11/29/16 17:35,12/6/16 19:23,201612,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,3.5,13.462,13.462,  ,v           ,
CO98,TQ3968SW,12/6/16 19:23,12/13/16 20:00,201612,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,200,77.978,77.978,  ,u           ,3/17/17
CO98,TQ4296SW,12/13/16 20:00,12/20/16 20:20,201612,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0.3,97.79,97.79,  ,v           ,
CO98,TQ4468SW,12/20/16 20:20,12/27/16 19:32,201612,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0.3,34.798,34.798,  ,v           ,
CO98,TQ4742SW,12/27/16 19:32,1/3/17 20:01,201612,5.31,3.4, ,0.036, ,0.005, ,0.005, ,0.021, ,0.094, ,0.26, ,0.022, ,0.119,530.5,44.704,44.704,w ,            ,2/16/23
CO98,TR0655SW,1/3/17 20:01,1/17/17 20:37,201701,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,-9,-9.99,-9.99,  ,pef         ,
CO98,TQ5530SW,1/17/17 20:37,1/24/17 19:48,201701,-9,-9, ,-9,<,-9,<,-9, ,-9, ,-9, ,-9, ,-9, ,-9,337,35.052,35.052,  ,u           ,
CO98,TQ5809SW,1/24/17 19:48,1/31/17 19:20,201701,-9,-9, ,-9, ,-9, ,-9, ,-9, ,0.092, ,0.53, ,0.017, ,0.302,37.4,17.018,17.018,wi,            ,
CO98,TQ6082SW,1/31/17 19:20,2/7/17 19:37,201702,5.04,4.9, ,0.043, ,0.006, ,0.007, ,0.009, ,0.138, ,0.389, ,0.013, ,0.298,158.2,65.278,65.278,w ,            ,
CO98,TQ6335SW,2/7/17 19:37,2/14/17 18:09,201702,5.28,3.4, ,0.068, ,0.009, ,0.01, ,0.015, ,0.073, ,0.238, ,0.023, ,0.16,746.4,71.882,71.882,w ,            ,
CO98,TQ6588SW,2/14/17 18:09,2/21/17 18:41,201702,-9,4.5, ,0.077, ,0.014, ,0.017, ,0.022, ,0.162, ,0.385, ,0.031, ,0.212,53.2,8.382,8.382,wi,            ,
CO98,TQ6903SW,2/21/17 18:41,2/28/17 19:30,201702,5.69,2.7, ,0.116, ,0.01, ,0.007, ,0.009, ,0.115, ,0.314, ,0.019, ,0.102,1381.2,97.282,97.282,w ,            ,
CO98,TQ7158SW,2/28/17 19:43,3/8/17 19:45,201703,5.85,3.1, ,0.233, ,0.02, ,0.013, ,0.016, ,0.071, ,0.259, ,0.023, ,0.14,174.7,46.228,46.228,w ,            ,
CO98,TQ7432SW,3/8/17 19:45,3/14/17 18:45,201703,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,2.9,4.826,4.826,  ,vu          ,
CO98,TQ7643SW,3/14/17 18:45,3/21/17 17:03,201703,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0.1,0,0,d ,            ,
CO98,TQ7965SW,3/21/17 17:03,3/28/17 18:45,201703,5.63,3.6, ,0.128, ,0.01, ,0.012, ,0.046, ,0.156, ,0.499, ,0.02, ,0.187,1417.3,26.416,26.416,w ,            ,
CO98,TQ8214SW,3/28/17 18:45,4/4/17 18:44,201704,5.75,2.7, ,0.02,<,0.002, ,0.002, ,0.003, ,0.199, ,0.285, ,0.009, ,0.078,1837.1,34.29,34.29,w ,            ,
CO98,TQ8468SW,4/4/17 18:44,4/11/17 17:41,201704,5.54,2.4, ,0.037, ,0.005, ,0.004, ,0.008, ,0.082, ,0.24, ,0.014, ,0.107,918.7,28.702,28.702,w ,            ,
CO98,TQ8740SW,4/11/17 17:41,4/18/17 17:30,201704,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,-9,0,0,d ,            ,
CO98,TQ9016SW,4/18/17 17:30,4/25/17 18:10,201704,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,1552.9,52.324,52.324,  ,u           ,
CO98,TQ9277SW,4/25/17 18:10,5/2/17 17:40,201704,5.78,2.6, ,0.023, ,0.003, ,0.003, ,0.004, ,0.21, ,0.238, ,0.018, ,0.176,1533.7,51.308,51.308,w ,            ,
CO98,TQ9553SW,5/2/17 17:40,5/9/17 22:45,201705,5.85,4.1, ,0.18, ,0.016, ,0.015, ,0.044, ,0.266, ,0.516, ,0.06, ,0.323,857.1,16.51,16.51,w ,            ,
CO98,TQ9833SW,5/9/17 22:57,5/16/17 16:51,201705,5.27,3, ,0.033, ,0.005, ,0.004, ,0.01, ,0.081, ,0.281, ,0.02, ,0.112,881.7,14.732,14.732,w ,            ,
CO98,TR0049SW,5/16/17 16:51,5/22/17 19:20,201705,5.6,2.2, ,-9, ,0.004, ,0.004, ,0.008, ,0.147, ,0.252, ,0.02, ,0.078,-9,124.968,124.968,w ,            ,
CO98,TR0341SW,5/22/17 19:20,5/30/17 19:18,201705,6.02,4.7, ,0.268, ,0.033, ,0.018, ,0.026, ,0.249, ,0.36, ,0.047, ,0.365,2095.2,-9.99,30.861,w ,            ,
CO98,TR0643SW,5/30/17 19:18,6/6/17 16:56,201706,5.56,5.7, ,0.262, ,0.036, ,0.022, ,0.052, ,0.309, ,0.82, ,0.107, ,0.562,557.9,-9.99,8.217,w ,            ,
CO98,TR0908SW,6/6/17 16:56,6/13/17 18:03,201706,5.84,4.7, ,0.264, ,0.032, ,0.013, ,0.033, ,0.24, ,0.646, ,0.069, ,0.313,188.2,2.794,2.794,w ,            ,
CO98,TR1123SW,6/13/17 18:03,6/20/17 17:22,201706,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0.2,0,0,d ,            ,
CO98,TR1397SW,6/20/17 17:22,6/27/17 18:13,201706,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0.2,0.254,0.254,  ,v           ,
CO98,TR1730SW,6/27/17 18:13,7/5/17 15:55,201707,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,159.4,2.54,2.54,  ,c           ,
CO98,TR1871SW,7/5/17 15:55,7/11/17 18:15,201707,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,342.3,5.842,5.842,  ,c           ,
CO98,TR2205SW,7/11/17 18:15,7/18/17 15:20,201707,5.99,7.6, ,0.197, ,0.027, ,0.056, ,0.024, ,0.668, ,1.298, ,0.089, ,0.461,320.9,6.096,6.096,w ,            ,
CO98,TR2418SW,7/18/17 15:20,7/25/17 15:02,201707,5.72,5.4, ,0.115, ,0.014, ,0.015, ,0.011, ,0.458, ,0.918, ,0.046, ,0.258,1522.5,23.368,23.368,w ,            ,
CO98,TR2628SW,7/25/17 15:02,8/1/17 15:15,201707,5.4,4.1, ,0.047, ,0.005, ,0.009, ,0.008, ,0.23, ,0.548, ,0.024, ,0.166,1897.1,32.258,32.258,w ,            ,
CO98,TR2939SW,8/1/17 15:15,8/8/17 16:06,201708,5.83,6.6, ,0.242, ,0.028, ,0.083, ,0.021, ,0.492, ,0.722, ,0.069, ,0.413,2746.3,40.894,40.894,w ,            ,
CO98,TR3187SW,8/8/17 16:20,8/15/17 16:00,201708,5.25,5.2, ,0.104, ,0.013, ,0.024, ,0.027, ,0.33, ,0.678, ,0.062, ,0.307,2981,47.498,47.498,w ,            ,
CO98,TR3461SW,8/15/17 16:00,8/22/17 16:25,201708,5.3,5.8, ,0.122, ,0.016, ,0.021, ,0.016, ,0.322, ,0.748, ,0.055, ,0.342,134.1,1.524,1.524,w ,            ,
CO98,TR3686SW,8/22/17 16:25,8/29/17 17:04,201708,5.21,7.7, ,0.198, ,0.023, ,0.018, ,0.027, ,0.469, ,1.117, ,0.088, ,0.558,516.4,7.62,7.62,w ,            ,
CO98,TR3978SW,8/29/17 17:04,9/5/17 16:45,201709,5.8,10.1, ,0.543, ,0.06, ,0.044, ,0.049, ,0.686, ,1.53, ,0.098, ,0.872,215.8,3.048,3.048,w ,            ,
CO98,TR4227SW,9/5/17 16:45,9/12/17 15:18,201709,5.25,-9, ,0.157, ,0.015, ,0.034, ,0.01, ,0.392, ,0.757, ,0.046, ,0.416,707.3,11.176,11.176,w ,            ,12/19/19
CO98,TR4873SW,9/12/17 15:18,9/19/17 15:29,201709,5.49,5.9, ,0.194, ,0.021, ,0.023, ,0.023, ,0.393, ,0.964, ,0.057, ,0.431,1029.3,18.034,18.034,w ,            ,
CO98,TR4751SW,9/19/17 15:29,9/27/17 16:09,201709,5.54,2.3, ,0.043, ,0.005, ,0.007, ,0.01, ,0.058, ,0.213, ,0.023, ,0.087,1212.7,23.876,23.876,w ,            ,
CO98,TR4977SW,9/27/17 16:09,10/3/17 18:48,201709,5.47,3.8, ,0.08, ,0.008, ,0.008, ,0.012, ,0.195, ,0.562, ,0.033, ,0.196,3881.3,79.756,79.756,w ,            ,
CO98,TR5304SW,10/3/17 18:48,10/11/17 17:42,201710,6.12,2.7, ,0.086, ,0.009, ,0.008, ,0.007, ,0.234, ,0.201, ,0.013, ,0.066,832.2,17.018,17.018,w ,            ,
CO98,TR5516SW,10/11/17 17:42,10/17/17 18:22,201710,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,4.2,1.016,1.016,  ,v           ,
CO98,TR5816SW,10/17/17 18:22,10/24/17 18:47,201710,6.32,15.6, ,0.527, ,0.052, ,0.041, ,0.049, ,0.182, ,0.502, ,0.065, ,0.393,50.1,5.08,5.08,wi,            ,
CO98,TR6056SW,10/24/17 18:47,10/31/17 18:30,201710,4.92,6.5, ,0.106, ,0.011, ,0.007, ,0.01, ,0.17, ,0.682, ,0.032, ,0.249,326.5,8.89,8.89,w ,            ,
CO98,TR6330SW,10/31/17 18:30,11/8/17 20:24,201711,5.49,2.8, ,0.075, ,0.009, ,0.006, ,0.011, ,0.107, ,0.219, ,0.019, ,0.133,1699.5,-9.99,25.033,w ,            ,
CO98,TR6735SW,11/8/17 20:24,11/14/17 18:15,201711,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0.7,0,0,d ,            ,
CO98,TR6790SW,11/14/17 18:15,11/21/17 19:32,201711,5.56,3.1, ,0.132, ,0.015, ,0.008, ,0.007, ,0.077, ,0.247, ,0.016, ,0.275,680.1,43.434,43.434,w ,            ,
CO98,TR7036SW,11/21/17 19:32,11/28/17 18:23,201711,5.05,4.7, ,0.04, ,0.005, ,0.005, ,0.005, ,0.119, ,0.372, ,0.036, ,0.321,301.9,8.636,8.636,w ,            ,
CO98,TR7299SW,11/28/17 18:23,12/5/17 19:16,201712,6.48,6.7, ,0.792, ,0.094, ,0.058, ,0.036, ,0.203, ,0.479, ,0.029, ,0.452,49.2,9.144,9.144,wi,            ,
CO98,TR7587SW,12/5/17 19:16,12/12/17 18:45,201712,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,-9,-9.99,0.127,t ,            ,
CO98,TR7802SW,12/12/17 18:45,12/19/17 18:01,201712,5.37,3.94, ,-9, ,0.005, ,0.003, ,0.013, ,0.241, ,0.217, ,0.012, ,0.09,446.2,8.89,8.89,w ,            ,
CO98,TR8044SW,12/19/17 18:01,12/27/17 19:33,201712,5.63,3.05, ,-9, ,0.011, ,0.013, ,0.01, ,0.145, ,0.448, ,0.018, ,0.089,874.4,46.228,46.228,w ,            ,
CO98,TR8490SW,12/27/17 19:33,1/2/18 19:15,201712,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0,0.762,0.762,  ,v           ,
CO98,TR8564SW,1/2/18 19:15,1/9/18 18:32,201801,5.03,4.1, ,0.018, ,0.002,<,0.002,<,0.002, ,0.042, ,0.151, ,0.008, ,0.061,124,-9.99,1.826,w ,            ,
CO98,TR8844SW,1/9/18 18:32,1/16/18 20:08,201801,5.16,3.3, ,0.012,<,0.002, ,0.008,<,0.002, ,0.045, ,0.08, ,0.01, ,0.059,256.6,-9.99,3.779,w ,            ,
CO98,TR9139SW,1/16/18 20:08,1/24/18 20:00,201801,5.53,2.1, ,0.027, ,0.003, ,0.003, ,0.01, ,0.071, ,0.146, ,0.013, ,0.05,863.2,21.844,21.844,w ,            ,
CO98,TR9333SW,1/24/18 20:00,1/30/18 19:13,201801,-9,-9, ,2.841, ,0.267, ,0.197, ,0.134, ,0.221, ,1.168, ,0.086, ,0.417,99,8.89,8.89,wi,            ,
CO98,TR9838SW,1/30/18 19:13,2/13/18 19:35,201802,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,1117.4,73.914,73.914,  ,e           ,
CO98,TS0169SW,2/13/18 19:35,2/21/18 20:06,201802,5.91,2.9, ,0.186, ,0.012, ,0.009, ,0.013, ,0.071, ,0.101, ,0.017, ,0.089,500.3,39.37,39.37,w ,            ,
CO98,TS0400SW,2/21/18 20:06,2/27/18 19:23,201802,5.33,3.5, ,0.07, ,0.009, ,0.006, ,0.023, ,0.105, ,0.47, ,0.039, ,0.061,249.2,46.99,46.99,w ,            ,
CO98,TS0633SW,2/27/18 19:23,3/6/18 19:12,201803,6.4,8.2, ,0.837, ,0.105, ,0.083, ,0.145, ,0.251, ,1.582, ,0.203, ,0.441,69,12.7,12.7,wi,            ,
CO98,TS0913SW,3/6/18 19:12,3/13/18 17:55,201803,5.34,3.9, ,0.056, ,0.007, ,0.006, ,0.013, ,0.15, ,0.314, ,0.031, ,0.189,146.5,5.588,5.588,w ,            ,
CO98,TS1082SW,3/13/18 17:55,3/20/18 18:25,201803,5.64,5, ,0.138, ,0.012, ,0.013, ,0.02, ,0.412, ,0.609, ,0.043, ,0.235,1077.1,34.036,34.036,w ,            ,
CO98,TS1427SW,3/20/18 18:25,3/27/18 18:40,201803,5.52,2.7, ,0.095, ,0.011, ,0.011, ,0.016, ,0.083, ,0.203, ,0.025, ,0.105,554,27.178,27.178,w ,            ,
CO98,TS1652SW,3/27/18 18:40,4/3/18 18:19,201803,6.2,5.2, ,0.415, ,0.049, ,0.044, ,0.05, ,0.259, ,0.724, ,0.053, ,0.337,411.1,21.844,21.844,w ,            ,
CO98,TS1908SW,4/3/18 18:19,4/10/18 18:20,201804,5.51,2.6, ,0.065, ,0.007, ,0.005, ,0.009, ,0.075, ,0.148, ,0.016, ,0.119,2384,81.28,81.28,w ,            ,
CO98,TS2176SW,4/10/18 18:20,4/17/18 18:21,201804,7.07,20.4, ,3.197, ,0.195, ,0.108, ,0.14, ,0.199, ,0.812, ,0.124, ,0.809,395.1,23.876,23.876,w ,            ,
CO98,TS2420SW,4/17/18 18:21,4/24/18 17:50,201804,6.31,6.4, ,0.306, ,0.033, ,0.025, ,0.045, ,0.582, ,0.878, ,0.063, ,0.328,846.2,22.606,22.606,w ,            ,
CO98,TS2682SW,4/24/18 17:50,5/1/18 17:55,201804,6.06,5.2, ,0.19, ,0.02, ,0.012, ,0.028, ,0.429, ,0.736, ,0.045, ,0.29,84.4,2.032,2.032,w ,            ,
CO98,TS2899SW,5/1/18 17:56,5/8/18 18:17,201805,5.64,2.2, ,0.062, ,0.007, ,0.004, ,0.016, ,0.073, ,0.242, ,0.027, ,0.088,1739.8,29.464,29.464,w ,            ,
CO98,TS3143SW,5/8/18 18:17,5/15/18 17:09,201805,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,681.7,10.16,10.16,  ,c           ,
CO98,TS3408SW,5/15/18 17:09,5/22/18 18:01,201805,5.74,4.8, ,0.219, ,0.025, ,0.016, ,0.035, ,0.292, ,0.881, ,0.069, ,0.315,844,12.954,12.954,w ,            ,
CO98,TS3675SW,5/22/18 18:01,5/29/18 20:02,201805,5.92,8, ,0.376, ,0.04, ,0.039, ,0.047, ,0.61, ,1.475, ,0.099, ,0.604,1174.7,17.018,17.018,w ,            ,
CO98,TT0142SW,5/29/18 20:02,6/5/18 16:36,201806,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,270,3.302,3.302,  ,c           ,
CO98,TT0440SW,6/5/18 16:36,6/12/18 16:38,201806,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0.2,0,0,d ,            ,
CO98,TT0702SW,6/12/18 16:38,6/19/18 17:27,201806,5.43,3.5, ,0.1, ,0.067, ,0.042, ,0.01, ,0.104, ,0.309, ,0.03, ,0.131,997,21.844,21.844,w ,            ,
CO98,TT1231SW,6/19/18 17:28,6/26/18 19:32,201806,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,395.6,5.08,5.08,  ,c           ,
CO98,TT1185SW,6/26/18 19:40,7/3/18 14:25,201806,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,3.5,0,0,d ,            ,
CO98,TT1482SW,7/3/18 14:25,7/10/18 16:57,201807,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,894.4,14.478,14.478,  ,c           ,
CO98,TT1742SW,7/10/18 17:08,7/18/18 19:44,201807,5.62,4.9, ,0.117, ,0.012, ,0.029, ,0.008, ,0.404, ,0.804, ,0.039, ,0.303,1663.8,24.892,24.892,w ,            ,
CO98,TT1980SW,7/18/18 19:44,7/24/18 14:40,201807,5.32,6.2, ,0.169, ,0.017, ,0.025, ,0.015, ,0.392, ,1.13, ,0.05, ,0.293,720.4,-9.99,10.611,w ,            ,4/12/20
CO98,TT2222SW,7/24/18 14:40,7/31/18 17:45,201807,6.32,12.5, ,0.766, ,0.089, ,0.147, ,0.063, ,0.837, ,1.947, ,0.164, ,0.917,103,1.524,1.524,w ,            ,4/12/20
CO98,TT2456SW,7/31/18 17:45,8/7/18 14:52,201808,5.34,5, ,0.087, ,0.01, ,0.038, ,0.022, ,0.267, ,0.614, ,0.052, ,0.26,989.4,18.288,18.288,w ,            ,4/12/20
CO98,TT2687SW,8/7/18 14:52,8/14/18 15:20,201808,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,1.5,0,0,d ,            ,
CO98,TT2944SW,8/14/18 15:20,8/21/18 17:12,201808,5.74,6.7, ,0.224, ,0.025, ,0.065, ,0.022, ,0.532, ,0.816, ,0.058, ,0.401,1171.7,21.844,21.844,w ,            ,4/12/20
CO98,TT3246SW,8/21/18 17:12,8/28/18 21:59,201808,5.39,4.1, ,0.092, ,0.012, ,0.02, ,0.02, ,0.189, ,0.638, ,0.041, ,0.214,1145.9,20.066,20.066,w ,            ,4/12/20
CO98,TT3415SW,8/28/18 21:59,9/4/18 17:57,201809,-9,-9, ,-9, ,-9, ,-9, ,-9, ,1.868, ,6.045, ,0.637, ,-9,20.8,-9.99,0.306,wi,            ,
CO98,TT3734SW,9/4/18 17:57,9/11/18 17:40,201809,5.81,11.9, ,0.621, ,0.075, ,0.062, ,0.087, ,0.963, ,2.54, ,0.167, ,0.949,169.2,2.286,2.286,w ,            ,4/12/20
CO98,TT4161SW,9/11/18 17:40,9/18/18 15:35,201809,-9,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9, ,-9,0.3,0,0,d ,            ,
CO98,TT4255SW,9/18/18 15:35,9/25/18 14:50,201809,6.05,6.4, ,0.289, ,0.039, ,0.115, ,0.065, ,0.496, ,0.882, ,0.096, ,0.477,844.2,13.97,13.97,w ,            ,4/12/20
CO98,TT4480SW,9/25/18 14:50,10/2/18 15:23,201809,6.24,6, ,0.338, ,0.044, ,0.017, ,0.047, ,0.394, ,0.718, ,0.079, ,0.618,248.5,3.556,3.556,w ,            ,4/12/20
CO98,TT4734SW,10/2/18 15:23,10/9/18 17:14,201810,5.37,2.8, ,0.034, ,0.004, ,0.011, ,0.007, ,0.086, ,0.269, ,0.019, ,0.09,2783.5,57.404,57.404,w ,            ,4/12/20
CO98,TT4980SW,10/9/18 17:14,10/16/18 18:40,201810,5.8,2.2, ,0.047, ,0.004, ,0.007, ,0.005, ,0.125, ,0.21, ,0.017, ,0.082,1756.3,-9.99,25.869,w ,            ,4/12/20
CO98,TT5252SW,10/16/18 18:40,10/23/18 17:17,201810,-9,-9, ,-9, ,-9, ,-9, ,-9, ,0.953, ,-9, ,-9, ,-9,5.4,0.254,0.254,wi,            ,
CO98,TT5421SW,10/23/18 17:17,10/30/18 16:55,201810,5.7,4, ,0.188, ,0.019, ,0.014, ,0.06, ,0.183, ,0.705, ,0.037, ,0.372,144.4,5.08,5.08,w ,            ,8/22/19
CO98,TT5737SW,10/30/18 16:55,11/6/18 20:16,201811,5.49,2.5, ,0.032, ,0.003,<,0.005, ,0.011, ,0.078, ,0.271, ,0.014, ,0.103,1740.3,54.864,54.864,w ,            ,4/12/20
CO98,TT5946SW,11/6/18 20:16,11/13/18 18:05,201811,5.86,3, ,0.118, ,0.013, ,0.02, ,0.06, ,0.162, ,0.487, ,0.054, ,0.087,402.9,-9.99,5.934,w ,            ,4/12/20
CO98,TT6389SW,11/13/18 18:05,11/20/18 19:12,201811,5.49,3.2, ,0.068, ,0.007, ,0.009, ,0.01, ,0.085, ,0.437, ,0.023, ,0.144,321.4,-9.99,4.734,w ,            ,4/12/20
CO98,TT6492SW,11/20/18 19:12,11/27/18 19:02,201811,5.37,2.4, ,0.032,<,0.003, ,0.042, ,0.05, ,0.018, ,0.115, ,0.063, ,0.046,283.9,16.256,16.256,w ,            ,8/22/19
CO98,TT6699SW,11/27/18 19:02,12/4/18 19:10,201812,5.23,3.4, ,0.032,<,0.003,<,0.005, ,0.006, ,0.061, ,0.263, ,0.016, ,0.12,131.7,-9.99,1.94,w ,            ,
CO98,TT6995SW,12/4/18 19:10,12/11/18 18:54,201812,-9,-9, ,-9, ,-9, ,-9, ,-9, ,0.153, ,0.534, ,0.113, ,0.217,9.9,-9.99,0.146,wi,            ,
CO98,TT7186SW,12/11/18 18:54,12/18/18 18:07,201812,-9,-9, ,-9, ,-9, ,-9, ,-9, ,0.153, ,0.677, ,0.066, ,0.239,12.2,-9.99,0.18,wi,            ,
CO98,TT8036SW,1/15/19 21:47,1/22/19 19:13,201901,5.29,2.5,<,0.023,<,0.006,<,0.005,<,0.01, ,0.029, ,0.132,<,0.018, ,0.049,461.9,41.656,41.656,w ,            ,9/9/20
CO98,TT8442SW,1/22/19 19:13,1/29/19 19:00,201901,5.22,3.3, ,0.023,<,0.006, ,0.005,<,0.01, ,0.077, ,0.285, ,0.022, ,0.123,384.5,13.97,13.97,w ,            ,9/9/20
CO98,TT8746SW,1/29/19 19:00,2/5/19 19:09,201902,5.09,5.1, ,0.101, ,0.01, ,0.013, ,0.023, ,0.132, ,0.54, ,0.049, ,0.262,106.7,10.16,10.16,w ,            ,9/9/20
CO98,TT8867SW,2/5/19 19:09,2/12/19 19:12,201902,5.7,3.7, ,0.246, ,0.023, ,0.013, ,0.027, ,0.089, ,0.387, ,0.043, ,0.15,99.2,2.54,2.54,w ,            ,9/9/20
CO98,TT9141SW,2/12/19 19:12,2/19/19 18:36,201902,5.36,2.3, ,0.024,<,0.006, ,0.005,<,0.01, ,0.028, ,0.188,<,0.018, ,0.047,618.6,33.02,33.02,w ,            ,9/9/20
CO98,TT9397SW,2/19/19 18:36,2/26/19 18:06,201902,5.34,4.3, ,0.095, ,0.009, ,0.009, ,0.038, ,0.182, ,0.522, ,0.064, ,0.128,316.7,24.384,24.384,w ,            ,9/9/20
CO98,TT9642SW,2/26/19 18:06,3/5/19 18:13,201903,5.28,3.3, ,0.037,<,0.006,<,0.005, ,0.01, ,0.089, ,0.273,<,0.018, ,0.161,1463.1,71.628,71.628,w ,            ,9/9/20
CO98,TT9919SW,3/5/19 18:13,3/12/19 15:41,201903,5.33,2.8,<,0.023,<,0.006,<,0.005,<,0.01, ,0.041, ,0.166, ,0.018, ,0.127,1209.3,61.722,61.722,w ,            ,9/9/20
CO98,TU0190SW,3/12/19 15:41,3/19/19 17:15,201903,5.59,2.4, ,0.042,<,0.006,<,0.005,<,0.01, ,0.133, ,0.248,<,0.018, ,0.065,1716.9,-9.99,25.289,w ,            ,4/12/20
CO98,TU0386SW,3/19/19 17:15,3/26/19 16:46,201903,4.99,6, ,0.059, ,0.007, ,0.009, ,0.015, ,0.199, ,0.495, ,0.035, ,0.327,284.5,-9.99,4.19,w ,            ,4/12/20
CO98,TU0638SW,3/26/19 16:46,4/2/19 16:30,201903,5.41,2.9, ,0.035,<,0.006, ,0.007, ,0.01, ,0.11, ,0.202, ,0.022, ,0.113,249,9.906,9.906,w ,            ,4/12/20
CO98,TU0901SW,4/2/19 16:30,4/9/19 17:02,201904,5.52,3.8, ,0.102, ,0.014, ,0.01, ,0.022, ,0.209, ,0.597, ,0.042, ,0.229,475,16.002,16.002,w ,            ,4/12/20
CO98,TU1113SW,4/9/19 17:02,4/16/19 20:55,201904,6.19,2.5, ,0.206, ,0.017, ,0.01, ,0.015, ,0.089, ,0.206, ,0.02, ,0.087,1467.6,97.79,97.79,w ,            ,9/9/20
CO98,TU1383SW,4/16/19 20:55,4/23/19 16:17,201904,5.99,5, ,0.328, ,0.036, ,0.033, ,0.05, ,0.264, ,0.756, ,0.081, ,0.28,280,-9.99,4.124,w ,            ,4/12/20
